Symbol,Kind,Item Name ,2014-12-31,2015-12-31,2016-12-31,2017-12-31,2018-12-31,2019-12-31,2020-01-31
A023350,SSC,수정주가(원),"4,785","5,430","6,240","5,140","5,500","3,925","3,800"
A023350,SSC,종가(원),"4,785","5,430","6,240","5,140","5,500","3,925","3,800"
A023350,SSC,상장주식수(주),"10,950,000","10,950,000","10,950,000","10,950,000","10,950,000","10,950,000","10,950,000"
A096610,NFS-IFRS(C),매출액(천원),"55,409,738","57,248,130","64,179,251","62,185,137","51,873,304",,
A096610,NFS-IFRS(S),매출액(천원),"55,823,356","57,217,251","60,033,005","60,373,884","52,083,203",,
A096610,NFS-IFRS(C),영업이익(천원),"4,752,696","3,000,488","2,627,057","219,514","633,068",,
A096610,NFS-IFRS(C),지배주주순이익(천원),"3,198,420","2,220,593","1,045,071","-1,359,654","236,475",,
A096610,NFS-IFRS(C),총자본(천원),"51,822,941","53,788,068","54,035,185","52,011,373","52,719,673",,
A096610,NFS-IFRS(C),총부채(천원),"35,815,160","35,649,333","36,110,248","41,626,891","52,269,050",,
A096610,NFS-IFRS(C),자본금(천원),"4,060,485","4,060,485","4,060,485","4,060,485","4,060,485",,
A096610,NFS-IFRS(C),이익잉여금(천원),"41,906,609","43,790,439","44,247,809","42,566,734","43,317,349",,
A096610,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"5,826,942","11,548,875","7,741,845","-89,675","3,103,571",,
A096610,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-9,046,861","-6,755,727","-4,212,008","-6,949,854","-16,054,040",,
A096610,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",25.00,41.00,35.00,23.00,28.00,,
A096610,SSC,수정주가(원),"7,600","7,470","8,880","6,370","5,670","5,460","5,100"
A096610,SSC,종가(원),"7,600","7,470","8,880","6,370","5,670","5,460","5,100"
A096610,SSC,상장주식수(주),"8,120,970","8,120,970","8,120,970","8,120,970","8,120,970","8,120,970","8,120,970"
A115570,NFS-IFRS(C),매출액(천원),"87,819,220","79,179,678","85,305,534","86,988,215","95,096,698",,
A115570,NFS-IFRS(S),매출액(천원),"87,819,220","79,179,678","86,728,447","83,505,468","77,472,112",,
A115570,NFS-IFRS(C),영업이익(천원),"5,485,899","7,948,894","10,120,318","2,599,450","76,806",,
A115570,NFS-IFRS(C),지배주주순이익(천원),"233,201","-2,121,964","6,867,951","-6,605,490","5,372,145",,
A115570,NFS-IFRS(C),총자본(천원),"57,952,627","54,454,479","64,224,064","54,255,150","60,687,557",,
A115570,NFS-IFRS(C),총부채(천원),"76,881,262","77,156,559","66,453,470","88,410,654","78,035,379",,
A115570,NFS-IFRS(C),자본금(천원),"2,828,999","2,915,841","3,226,867","3,226,867","3,226,867",,
A115570,NFS-IFRS(C),이익잉여금(천원),"40,721,612","38,600,818","45,494,791","38,360,985","43,570,894",,
A115570,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"194,786","14,175,500","-2,926,987","-4,042,405","-478,482",,
A115570,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-212,381","297,432","3,719,794","-13,358,154","5,537,195",,
A115570,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,80.00,80.00,100.00,,
A115570,SSC,수정주가(원),"5,820","7,850","8,150","5,280","4,990","7,450","6,400"
A115570,SSC,종가(원),"5,820","7,850","8,150","5,280","4,990","7,450","6,400"
A115570,SSC,상장주식수(주),"5,657,997","5,831,681","6,453,734","6,453,734","6,453,734","6,453,734","6,453,734"
A065420,NFS-IFRS(C),매출액(천원),"37,185,028","28,040,280","25,212,000","33,368,170","28,204,423",,
A065420,NFS-IFRS(S),매출액(천원),"26,921,909","19,247,021","13,410,932","17,472,745","10,439,056",,
A065420,NFS-IFRS(C),영업이익(천원),"1,269,072","1,593,900","-3,890,260","733,521","-64,210",,
A065420,NFS-IFRS(C),지배주주순이익(천원),"-13,336,209","2,342,439","-999,533","-1,317,920","-2,931,622",,
A065420,NFS-IFRS(C),총자본(천원),"15,401,466","17,449,125","14,501,563","15,933,998","18,360,006",,
A065420,NFS-IFRS(C),총부채(천원),"19,686,379","10,737,567","17,718,099","13,737,702","10,471,406",,
A065420,NFS-IFRS(C),자본금(천원),"30,024,958","5,004,160","5,004,160","5,283,100","5,283,100",,
A065420,NFS-IFRS(C),이익잉여금(천원),"-11,459,455","3,826,705","2,318,501","1,010,824","-461,436",,
A065420,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"4,859,067","9,498,143","-1,228,202","1,701,277","-472,523",,
A065420,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-2,326,238","7,234,937","-8,072,091","-1,434,007","-2,920,283",,
A065420,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A065420,SSC,수정주가(원),989,"1,060","2,045",855,557,639,639
A065420,SSC,종가(원),860,"1,060","2,045",855,557,639,639
A065420,SSC,상장주식수(주),"60,049,916","50,041,595","50,041,595","52,830,995","52,830,995","64,603,964","64,603,964"
A205470,NFS-IFRS(C),매출액(천원),"8,910,192","8,456,640","8,934,943","8,508,328","9,657,735",,
A205470,NFS-IFRS(S),매출액(천원),"8,910,192","8,456,640","8,934,943","8,508,328","9,657,735",,
A205470,NFS-IFRS(C),영업이익(천원),"1,719,207","-786,274","-96,727","-137,198","-1,031,945",,
A205470,NFS-IFRS(C),지배주주순이익(천원),"1,470,098","-1,915,339","317,418","-4,717,184","-852,810",,
A205470,NFS-IFRS(C),총자본(천원),"9,203,139","11,768,288","12,514,465","15,595,539","16,125,756",,
A205470,NFS-IFRS(C),총부채(천원),"9,867,806","7,487,555","8,341,269","12,728,432","18,168,018",,
A205470,NFS-IFRS(C),자본금(천원),"1,878,869","2,429,869","2,068,161","2,635,705","2,804,201",,
A205470,NFS-IFRS(C),이익잉여금(천원),"4,165,231","2,158,092","2,981,022","-6,901,006","-8,162,596",,
A205470,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"943,649","2,001,121","552,376","-2,968,915","-747,085",,
A205470,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-5,671,185","-3,278,775","-1,870,964","-9,805,042","-6,119,022",,
A205470,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A205470,SSC,수정주가(원),"2,531","2,531","2,519","2,120","1,365","1,390","1,465"
A205470,SSC,종가(원),"2,020","2,020","2,010","2,120","1,365","1,390","1,465"
A205470,SSC,상장주식수(주),"5,500,000","5,500,000","5,500,000","26,331,609","28,042,009","28,172,918","28,172,918"
A056090,NFS-IFRS(C),매출액(천원),"15,639,342","14,595,946","11,687,568","13,293,960","31,685,938",,
A056090,NFS-IFRS(S),매출액(천원),"15,639,342","14,595,946","17,754,583","12,561,348","16,119,849",,
A056090,NFS-IFRS(C),영업이익(천원),"2,140,149","-1,236,530","-3,157,170","-5,339,874","-4,911,920",,
A056090,NFS-IFRS(C),지배주주순이익(천원),"1,552,991","-810,810","-2,076,308","-6,544,946","-14,719,436",,
A056090,NFS-IFRS(C),총자본(천원),"9,252,168","62,845,628","59,066,951","54,292,253","39,199,688",,
A056090,NFS-IFRS(C),총부채(천원),"25,861,690","14,577,704","7,094,971","24,787,198","35,661,532",,
A056090,NFS-IFRS(C),자본금(천원),"2,218,711","3,816,321","3,838,821","3,843,821","3,871,321",,
A056090,NFS-IFRS(C),이익잉여금(천원),"4,829,708","4,336,544","2,389,728","-4,311,774","-19,896,698",,
A056090,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"747,138","-4,413,415","-3,541,342","-1,541,078","-2,954,657",,
A056090,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-1,508,182","-31,262,063","5,160,075","-9,506,078","-7,442,564",,
A056090,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A056090,SSC,수정주가(원),,"23,350","14,550","12,500","9,600","5,510","5,300"
A056090,SSC,종가(원),,"23,350","14,550","12,500","9,600","5,510","5,300"
A056090,SSC,상장주식수(주),,"7,617,642","7,677,642","7,682,642","7,742,642","7,764,894","7,764,894"
A085670,NFS-IFRS(C),매출액(천원),"137,800,531","120,624,038","145,216,489","152,715,761","195,502,399",,
A085670,NFS-IFRS(S),매출액(천원),"137,736,590","119,119,899","144,618,199","151,335,859","195,570,294",,
A085670,NFS-IFRS(C),영업이익(천원),"3,819,170","-1,198,001","891,381","7,066,663","10,551,258",,
A085670,NFS-IFRS(C),지배주주순이익(천원),"2,080,349","-1,771,683","-2,609,762","3,991,549","7,243,135",,
A085670,NFS-IFRS(C),총자본(천원),"36,675,435","40,779,408","39,859,950","46,505,473","60,844,608",,
A085670,NFS-IFRS(C),총부채(천원),"64,613,704","79,570,002","67,234,424","72,407,960","84,153,839",,
A085670,NFS-IFRS(C),자본금(천원),"6,073,579","6,073,579","6,113,579","6,770,482","10,578,020",,
A085670,NFS-IFRS(C),이익잉여금(천원),"17,532,616","16,200,000","13,623,040","17,312,267","24,560,134",,
A085670,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"8,616,135","-1,219,983","14,632,417","9,792,968","13,188,442",,
A085670,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-7,588,715","-6,401,740","-7,328,108","-14,455,185","-26,117,598",,
A085670,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,60.00,,
A085670,SSC,수정주가(원),"1,383","1,817","2,637","3,393","2,870","2,125","1,945"
A085670,SSC,종가(원),"2,075","2,725","3,955","5,090","2,870","2,125","1,945"
A085670,SSC,상장주식수(주),"12,147,158","12,147,158","12,227,158","13,540,964","21,156,039","21,156,039","21,156,039"
A005820,NFS-IFRS(C),매출액(천원),"82,643,983","79,995,474","85,356,169","74,081,964","78,944,698",,
A005820,NFS-IFRS(S),매출액(천원),"57,955,413","52,596,265","49,581,487","48,310,523","48,006,447",,
A005820,NFS-IFRS(C),영업이익(천원),"5,025,378","7,046,115","10,393,667","4,981,259","1,976,516",,
A005820,NFS-IFRS(C),지배주주순이익(천원),"4,216,974","2,865,122","7,047,663","3,707,840","-891,213",,
A005820,NFS-IFRS(C),총자본(천원),"96,835,732","102,052,798","108,736,394","113,254,773","112,589,183",,
A005820,NFS-IFRS(C),총부채(천원),"32,152,536","31,260,246","32,767,606","34,239,430","37,447,143",,
A005820,NFS-IFRS(C),자본금(천원),"11,000,000","11,000,000","11,000,000","11,000,000","11,000,000",,
A005820,NFS-IFRS(C),이익잉여금(천원),"49,763,877","51,982,965","58,527,118","61,282,254","64,541,985",,
A005820,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"6,689,284","-284,488","4,342,152","1,169,612","-2,438,138",,
A005820,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-4,309,642","3,614,533","5,656,646","-9,951,564","-382,000",,
A005820,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",350.00,250.00,500.00,250.00,,,
A005820,SSC,수정주가(원),"17,750","21,100","22,850","23,150","18,650","18,150","18,700"
A005820,SSC,종가(원),"17,750","21,100","22,850","23,150","18,650","18,150","18,700"
A005820,SSC,상장주식수(주),"2,200,000","2,200,000","2,200,000","2,200,000","2,200,000","2,200,000","2,200,000"
A184230,NFS-IFRS(C),매출액(천원),"19,994,383","13,528,883","49,543,830","55,343,525","45,381,803",,
A184230,NFS-IFRS(S),매출액(천원),"19,994,383","13,528,883","28,402,273","20,466,860","17,856,882",,
A184230,NFS-IFRS(C),영업이익(천원),"4,158,034","3,707,662","5,136,190","3,852,439","-9,249,577",,
A184230,NFS-IFRS(C),지배주주순이익(천원),"3,536,653","2,726,239","2,709,534","1,999,558","-11,207,730",,
A184230,NFS-IFRS(C),총자본(천원),"28,589,583","31,612,901","41,150,944","50,443,505","38,817,791",,
A184230,NFS-IFRS(C),총부채(천원),"5,037,495","18,865,462","52,725,067","32,589,591","39,255,903",,
A184230,NFS-IFRS(C),자본금(천원),"2,247,631","2,310,031","2,565,594","3,194,250","3,390,510",,
A184230,NFS-IFRS(C),이익잉여금(천원),"1,936,743","4,662,982","7,372,516","9,372,074","-2,438,707",,
A184230,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"4,447,921","-1,018,688","1,382,772","-5,230,463","-551,960",,
A184230,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-2,528,556","-3,717,563","-9,090,898","-2,059,129","-8,902,534",,
A184230,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,14.29,,,
A184230,SSC,수정주가(원),"2,220","3,406","2,196","2,435","1,270","1,155","1,120"
A184230,SSC,종가(원),"2,010","3,575","2,305","2,435","1,270","1,155","1,120"
A184230,SSC,상장주식수(주),"7,000,000","23,100,310","25,655,936","31,418,992","33,905,098","36,676,033","36,676,033"
A203450,NFS-IFRS(C),매출액(천원),"32,790,968","42,764,695","40,564,137","37,341,656","35,975,303",,
A203450,NFS-IFRS(S),매출액(천원),"32,032,234","39,399,309","39,966,078","37,074,380","35,925,284",,
A203450,NFS-IFRS(C),영업이익(천원),"540,970","2,030,524","5,107,559","2,235,548","3,232,604",,
A203450,NFS-IFRS(C),지배주주순이익(천원),"623,780","2,238,974","5,437,041","1,802,295","3,560,581",,
A203450,NFS-IFRS(C),총자본(천원),"5,442,077","11,608,689","31,684,090","31,395,537","32,399,321",,
A203450,NFS-IFRS(C),총부채(천원),"23,754,052","22,014,464","19,801,234","17,357,545","15,872,786",,
A203450,NFS-IFRS(C),자본금(천원),"5,453,500","5,817,137","7,339,504","7,339,504","7,339,504",,
A203450,NFS-IFRS(C),이익잉여금(천원),"-620,878","1,795,382","7,122,092","8,820,895","10,679,875",,
A203450,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"499,527","1,202,480","5,614,564","1,796,682","3,346,074",,
A203450,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-3,144,647","-2,025,445","-6,512,462","-4,839,978","-2,048,259",,
A203450,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,70.00,70.00,,
A203450,SSC,수정주가(원),"1,502","2,075","3,440","3,010","2,640","2,780","2,795"
A203450,SSC,종가(원),"1,665","2,300","3,440","3,010","2,640","2,780","2,795"
A203450,SSC,상장주식수(주),"10,907,000","11,634,273","14,679,007","14,679,007","14,679,007","14,679,007","14,679,007"
A122690,NFS-IFRS(C),매출액(천원),"1,275,136,404","1,337,192,498","1,292,470,378","1,238,336,209","1,286,481,786",,
A122690,NFS-IFRS(S),매출액(천원),"149,305,225","129,907,507","125,957,876","118,551,850","128,135,047",,
A122690,NFS-IFRS(C),영업이익(천원),"20,013,609","15,788,754","12,364,013","-7,734,906","-12,452,881",,
A122690,NFS-IFRS(C),지배주주순이익(천원),"8,138,264","4,091,823","2,233,145","-10,698,780","-16,782,785",,
A122690,NFS-IFRS(C),총자본(천원),"202,724,226","207,056,291","212,537,970","195,443,156","178,091,610",,
A122690,NFS-IFRS(C),총부채(천원),"526,346,554","606,372,205","608,054,285","633,184,768","688,616,294",,
A122690,NFS-IFRS(C),자본금(천원),"9,516,238","9,516,238","9,516,238","10,070,623","10,070,623",,
A122690,NFS-IFRS(C),이익잉여금(천원),"70,824,058","72,996,371","73,472,641","63,236,740","43,827,793",,
A122690,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"50,857,505","65,250,148","48,180,016","67,141,219","38,099,295",,
A122690,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-85,117,597","-124,297,505","-74,750,154","-80,761,449","-81,555,861",,
A122690,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",60.00,60.00,30.00,,,,
A122690,SSC,수정주가(원),"3,675","6,360","4,975","4,680","2,295","2,055","2,090"
A122690,SSC,종가(원),"3,675","6,360","4,975","4,680","2,295","2,055","2,090"
A122690,SSC,상장주식수(주),"16,032,475","16,032,475","16,032,475","16,032,475","19,541,246","19,541,246","19,541,246"
A290270,NFS-IFRS(C),매출액(천원),,,"11,867,245","14,026,105","16,050,841",,
A290270,NFS-IFRS(S),매출액(천원),,,"10,325,541","13,192,597","11,807,620",,
A290270,NFS-IFRS(C),영업이익(천원),,,"1,706,742","3,354,605","528,256",,
A290270,NFS-IFRS(C),지배주주순이익(천원),,,"1,607,251","2,994,375","1,005,966",,
A290270,NFS-IFRS(C),총자본(천원),,,"3,612,574","9,582,919","22,276,372",,
A290270,NFS-IFRS(C),총부채(천원),,,"2,904,140","1,940,024","2,891,465",,
A290270,NFS-IFRS(C),자본금(천원),,,"100,000","1,785,795","2,401,918",,
A290270,NFS-IFRS(C),이익잉여금(천원),,,"3,512,574","6,492,828","7,277,044",,
A290270,NFS-IFRS(C),영업활동으로인한현금흐름(천원),,,"1,764,459","1,957,491","1,644,066",,
A290270,NFS-IFRS(C),투자활동으로인한현금흐름(천원),,,"-152,193","-1,514,287","-15,005,505",,
A290270,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,25.00,,
A290270,SSC,수정주가(원),,,,,"3,585","4,665","4,250"
A290270,SSC,종가(원),,,,,"7,170","4,665","4,250"
A290270,SSC,상장주식수(주),,,,,"4,803,836","9,607,672","9,607,672"
A032080,NFS-IFRS(C),매출액(천원),"47,574,966","52,180,744","52,568,059","34,436,524","47,006,133",,
A032080,NFS-IFRS(S),매출액(천원),"47,574,966","52,180,744","52,568,059","34,436,524","47,006,133",,
A032080,NFS-IFRS(C),영업이익(천원),"1,418,226","3,649,521","3,462,943","-2,761,330","2,046,477",,
A032080,NFS-IFRS(C),지배주주순이익(천원),"1,952,586","3,797,826","4,318,266","-364,557","3,925,313",,
A032080,NFS-IFRS(C),총자본(천원),"74,211,395","77,092,659","87,277,382","87,696,732","90,678,277",,
A032080,NFS-IFRS(C),총부채(천원),"13,072,204","10,689,183","5,743,069","13,897,086","15,259,752",,
A032080,NFS-IFRS(C),자본금(천원),"8,040,644","8,227,734","9,979,721","10,458,342","10,458,342",,
A032080,NFS-IFRS(C),이익잉여금(천원),"54,583,757","56,541,310","58,980,278","57,589,892","61,818,867",,
A032080,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"7,568,902","3,298,756","621,559","4,870,642","5,899,011",,
A032080,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-10,116,758","5,617,889","-11,670,877","-13,638,038","-3,559,667",,
A032080,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",50.00,50.00,50.00,,50.00,,
A032080,SSC,수정주가(원),"2,015","2,890","4,235","1,970","1,760","1,855","1,895"
A032080,SSC,종가(원),"2,015","2,890","4,235","1,970","1,760","1,855","1,895"
A032080,SSC,상장주식수(주),"16,081,287","16,455,468","19,959,441","20,916,684","20,916,684","21,491,029","21,491,029"
A219750,NFS-IFRS(C),매출액(천원),"6,624,308","10,767,828","21,335,257","24,046,059","21,507,391",,
A219750,NFS-IFRS(S),매출액(천원),"6,624,308","10,767,828","19,432,682","23,053,358","19,704,882",,
A219750,NFS-IFRS(C),영업이익(천원),"-211,106","1,073,710","1,817,062","2,039,741","-3,081,136",,
A219750,NFS-IFRS(C),지배주주순이익(천원),"33,582","969,952","1,347,818","2,163,070","-5,702,268",,
A219750,NFS-IFRS(C),총자본(천원),"2,014,974","9,577,809","5,693,987","12,275,480","19,677,954",,
A219750,NFS-IFRS(C),총부채(천원),"4,897,138","4,946,952","16,230,720","13,523,096","9,287,982",,
A219750,NFS-IFRS(C),자본금(천원),"250,000","893,610","778,225","893,610","3,125,034",,
A219750,NFS-IFRS(C),이익잉여금(천원),"1,764,974","2,734,926","3,249,634","5,343,593","-409,425",,
A219750,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"161,233","-3,152,003","-1,061,174","-1,273,771","-3,857,284",,
A219750,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-441,214","-220,337","-3,957,458","-2,225,836","-3,656,484",,
A219750,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A219750,SSC,수정주가(원),,"5,248","5,929","5,482","3,171","3,490","3,300"
